chrom	start	end	gene	distance	peak_type
chr5	24290964	24291851	Klhl7	-13752	distal
chr5	24298371	24299218	Klhl7	-6385	distal
chr5	24300620	24301411	Klhl7	-4192	distal
chr5	24305234	24306064	Klhl7	0	promoter
chr5	24308573	24309469	Klhl7	2953	distal
chr5	24314844	24315670	Klhl7	9224	distal
chr5	24322065	24322973	Klhl7	16445	distal
chr5	24369559	24370459	Nupl2	0	promoter
chr5	24372202	24373121	Nupl2	2242	distal
chr5	24465846	24466722	Kcnh2	67867	distal
chr5	24471314	24472224	Kcnh2	62365	distal
chr5	24507866	24508786	Kcnh2	25803	distal
chr5	24525085	24525892	Kcnh2	8697	distal
chr5	24534209	24535100	Kcnh2	0	promoter
chr5	24540659	24541554	Gm15589	1739	distal
chr5	24540659	24541554	Kcnh2	0	distal
chr5	24552981	24553812	Kcnh2	2790	distal
chr5	24556271	24557115	Kcnh2	0	promoter
chr5	24562271	24563114	Kcnh2	-5670	distal
chr5	24565628	24566502	Nos3	-3306	distal
chr5	24569311	24570221	Nos3	0	promoter
chr5	24588141	24589023	Nos3	0	distal
chr5	24588141	24589023	Gm15587	0	promoter
chr5	24589316	24589991	Nos3	0	distal
chr5	24589316	24589991	Atg9b	0	distal
chr5	24589316	24589991	Gm15587	-705	promoter
chr5	24592594	24593466	Atg9b	3675	distal
chr5	24599047	24599995	Abcb8	0	promoter
chr5	24618337	24619285	Asic3	0	promoter
chr5	24620998	24621889	Asic3	2289	distal
chr5	24628262	24629170	Cdk5	0	promoter
chr5	24629888	24630718	Slc4a2	0	promoter
chr5	24632707	24633593	Slc4a2	0	promoter
chr5	24649751	24650639	Fastk	0	promoter
chr5	24649751	24650639	Tmub1	0	distal
chr5	24652341	24653238	Tmub1	0	promoter
chr5	24652341	24653238	2310074N15Rik	0	promoter
chr5	24656445	24657340	Agap3	0	promoter
chr5	24675303	24676185	Agap3	-3027	distal
chr5	24679244	24680045	Agap3	33	promoter
chr5	24680663	24681488	Agap3	1452	distal
chr5	24686338	24687025	Agap3	7127	distal
chr5	24687474	24688242	Agap3	8263	distal
chr5	24688368	24688926	Agap3	9157	distal
chr5	24690944	24691784	Agap3	11733	distal
chr5	24707504	24708360	Gbx1	23840	distal
chr5	24715345	24716225	Gbx1	15975	distal
chr5	24731627	24732290	Gbx1	0	promoter
chr5	24734787	24735760	Gbx1	-2588	distal
chr5	24745555	24746568	Asb10	0	promoter
chr5	24782081	24782986	Abcf2	0	promoter
chr5	24791322	24792167	Chpf2	0	promoter
chr5	24802113	24802824	Smarcd3	4186	distal
chr5	24803335	24804182	Smarcd3	2828	distal
chr5	24806481	24807252	Smarcd3	0	promoter
chr5	24807715	24808597	Smarcd3	-706	promoter
chr5	24809420	24810312	Smarcd3	-2411	distal
chr5	24816697	24817720	Smarcd3	-9688	distal
chr5	24818843	24819748	Smarcd3	9661	distal
chr5	24825014	24825840	Smarcd3	3569	distal
chr5	24856825	24857717	Smarcd3	-27417	distal
chr5	24878971	24879859	Nub1	-10671	distal
chr5	24890327	24891247	Nub1	0	promoter
chr5	24918727	24919598	Wdr86	0	distal
chr5	24918727	24919598	Gm26648	-9040	distal
chr5	24929819	24930490	Wdr86	5235	distal
chr5	24930664	24931370	Wdr86	4355	distal
chr5	24934966	24935901	Wdr86	0	promoter
chr5	24937901	24938807	Wdr86	-2177	distal
chr5	24955361	24956221	Crygn	6785	distal
chr5	24956689	24957498	Crygn	5508	distal
chr5	24984879	24985799	Crygn	-21874	distal
chr5	25047245	25048128	Rheb	0	promoter
chr5	25113142	25114072	Prkag2	0	promoter
chr5	25136169	25137057	Prkag2	-22703	distal
chr5	25140199	25141078	Prkag2	-26733	distal
chr5	25156962	25157860	Prkag2	0	distal
chr5	25156962	25157860	1500035N22Rik	-32980	distal
chr5	25158184	25159013	Prkag2	0	distal
chr5	25158184	25159013	1500035N22Rik	-31827	distal
chr5	25161677	25162587	Prkag2	0	distal
chr5	25161677	25162587	1500035N22Rik	-28253	distal
chr5	25165491	25166373	Prkag2	0	distal
chr5	25165491	25166373	1500035N22Rik	-24467	distal
chr5	25168693	25169449	Prkag2	0	distal
chr5	25168693	25169449	1500035N22Rik	-21391	distal
chr5	25174035	25174902	Prkag2	0	distal
chr5	25174035	25174902	1500035N22Rik	-15938	distal
chr5	25178113	25178998	Prkag2	0	distal
chr5	25178113	25178998	1500035N22Rik	-11842	distal
chr5	25181236	25181924	Prkag2	0	distal
chr5	25181236	25181924	1500035N22Rik	-8916	distal
chr5	25186656	25187593	Prkag2	0	distal
chr5	25186656	25187593	1500035N22Rik	-3247	distal
chr5	25200429	25201292	Prkag2	0	promoter
chr5	25200429	25201292	1500035N22Rik	0	distal
chr5	25203796	25204713	Prkag2	-3046	distal
chr5	25211696	25212534	Prkag2	-10946	distal
chr5	25215318	25215880	Prkag2	-14568	distal
chr5	25215989	25216513	Prkag2	-15239	distal
chr5	25227590	25228400	Prkag2	-26840	distal
chr5	25239379	25240202	Prkag2	-38629	distal
chr5	25240204	25240971	Prkag2	-39454	distal
chr5	25243436	25244388	Prkag2	-42686	distal
chr5	25269531	25270398	Prkag2	35242	distal
chr5	25271840	25272726	Prkag2	32914	distal
chr5	25287348	25288080	Prkag2	17560	distal
chr5	25297343	25298237	Prkag2	7403	distal
chr5	25305587	25306323	Prkag2	0	promoter
chr5	25305587	25306323	2900005J15Rik	0	promoter
chr5	25370438	25371178	Galntl5	-15280	distal
chr5	25384690	25385488	Galntl5	-970	promoter
chr5	25385967	25386759	Galntl5	0	promoter
chr5	25392375	25393142	Galntl5	5876	distal
chr5	25393522	25394557	Galntl5	7023	distal
chr5	25411300	25412201	Galntl5	0	distal
chr5	25411300	25412201	Galnt11	-15679	distal
chr5	25427492	25428410	Galnt11	0	promoter
chr5	25427492	25428410	E130116L18Rik	0	promoter
chr5	25429235	25430016	E130116L18Rik	-1085	distal
chr5	25429235	25430016	Galnt11	0	distal
chr5	25435221	25436074	Galnt11	0	distal
chr5	25435221	25436074	E130116L18Rik	-7071	distal
chr5	25444382	25445319	Galnt11	-6052	distal
chr5	25447957	25448810	Galnt11	-2561	distal
chr5	25451219	25451795	Galnt11	0	promoter
chr5	25451914	25452630	Galnt11	0	promoter
chr5	25457219	25458137	Galnt11	4859	distal
chr5	25471903	25472752	Galnt11	19543	distal
chr5	25475139	25475916	Galnt11	22779	distal
chr5	25588260	25589163	Kmt2c	114580	distal
chr5	25594939	25596041	Kmt2c	107702	distal
chr5	25625390	25626239	Kmt2c	77504	distal
chr5	25637146	25637995	Kmt2c	65748	distal
chr5	25640793	25641634	Kmt2c	62109	distal
chr5	25703573	25704241	Kmt2c	0	promoter
chr5	25704358	25705034	Kmt2c	-616	promoter
chr5	25734363	25735258	1700096K18Rik	0	promoter
chr5	25818539	25819351	Gm43972	-45456	distal
chr5	25828490	25829600	Gm43972	-35207	distal
chr5	25910318	25911174	Xrcc2	0	promoter
chr5	25939125	25939974	Actr3b	-25021	distal
chr5	25956329	25957298	Actr3b	-7697	distal
chr5	25957689	25958486	Actr3b	-6509	distal
chr5	25964563	25965448	Actr3b	0	promoter
chr5	26036450	26037512	Actr3b	71427	distal
chr5	26486984	26487830	Gm7361	24296	distal
chr5	26690431	26691337	4930584F24Rik	6950	distal
chr5	26951967	26952882	Dpp6	-69473	distal
chr5	26956450	26957339	Dpp6	-65016	distal
chr5	26958849	26959733	Dpp6	-62622	distal
chr5	27261223	27262197	Dpp6	7027	distal
chr5	27268608	27269509	Dpp6	14412	distal
chr5	27279791	27280685	Dpp6	25595	distal
chr5	27617764	27618641	Speer4b	87795	distal
chr5	27617764	27618641	Dpp6	0	distal
chr5	27749536	27750421	Dpp6	0	distal
chr5	27749536	27750421	Gm16058	8452	distal
chr5	27856569	27857891	Dpp6	0	distal
chr5	27856569	27857891	Gm16058	-97697	distal
chr5	27885235	27886072	Paxip1	110476	distal
chr5	27885235	27886072	Dpp6	0	distal
chr5	27995970	27996932	Paxip1	0	promoter
chr5	27995970	27996932	Gm57306	0	promoter
chr5	27998512	27999524	Gm57306	1786	distal
chr5	28032830	28033702	Htr5a	-13445	distal
chr5	28039851	28040698	Htr5a	-6449	distal
chr5	28042763	28043743	Htr5a	-3404	distal
chr5	28069790	28070637	Htr5a	22644	distal
chr5	28084535	28085404	Htr5a	37389	distal
chr5	28086070	28086910	Htr5a	38924	distal
chr5	28105074	28105967	Htr5a	57928	distal
chr5	28199959	28200845	Gm26608	59612	distal
chr5	28242905	28243812	Gm26608	16645	distal
chr5	28244709	28245672	Gm26608	14785	distal
chr5	28260176	28261060	Gm26608	0	promoter
chr5	28275786	28276662	Insig1	0	promoter
chr5	28275786	28276662	Gm26608	0	promoter
chr5	28276928	28277572	Insig1	568	distal
chr5	28298694	28299604	Insig1	22334	distal
chr5	28322956	28323958	Insig1	46596	distal
chr5	28327554	28328454	En2	-42238	distal
chr5	28333721	28334577	En2	-36115	distal
chr5	28370181	28371213	En2	0	promoter
chr5	28414457	28415370	Cnpy1	0	promoter
chr5	28477523	28478414	Cnpy1	-26720	distal
chr5	28495905	28496816	Rbm33	-25359	distal
chr5	28498544	28499624	Rbm33	-22551	distal
chr5	28521573	28522472	Rbm33	0	promoter
chr5	28538454	28539309	Rbm33	16255	distal
chr5	28578798	28579681	Rbm33	56599	distal
chr5	28655952	28656833	9530036O11Rik	-6439	distal
chr5	28662953	28663598	9530036O11Rik	0	promoter
chr5	28662953	28663598	Shh	0	distal
chr5	28668428	28669292	9530036O11Rik	-2690	distal
chr5	28668428	28669292	Shh	0	distal
chr5	28674485	28675364	Shh	-2232	distal
chr5	28674485	28675364	9530036O11Rik	0	distal
chr5	28705784	28706692	Shh	-33531	distal
chr5	28705784	28706692	9530036O11Rik	0	distal
chr5	28725899	28726843	9530036O11Rik	0	distal
chr5	28725899	28726843	Shh	-53646	distal
chr5	28731187	28732154	9530036O11Rik	0	distal
chr5	28731187	28732154	Shh	-58934	distal
chr5	29375016	29375901	Gm57284	24938	distal
chr5	29399005	29399686	Gm57284	1153	distal
chr5	29400458	29401372	Gm57284	0	promoter
chr5	29400458	29401372	Rnf32	0	promoter
chr5	29454811	29455679	Rnf32	51808	distal
chr5	29454811	29455679	Lmbr1	0	distal
chr5	29497916	29498832	Lmbr1	84468	distal
chr5	29582977	29583880	4632411P08Rik	0	promoter
chr5	29582977	29583880	Lmbr1	0	promoter
chr5	29594101	29594962	4632411P08Rik	10405	distal
chr5	29639403	29640202	Nom1	0	promoter
chr5	29684133	29684804	Mnx1	-666	promoter
chr5	29773791	29774628	Ube3c	0	promoter
chr5	29782689	29783561	Ube3c	8246	distal
chr5	29788773	29789626	Ube3c	14330	distal
chr5	29892537	29893409	Dnajb6	-47277	distal
chr5	29940570	29941418	Dnajb6	0	promoter
chr5	29940570	29941418	Gm5129	0	promoter
chr5	29945000	29946000	Dnajb6	3970	distal
chr5	29977671	29978207	Dnajb6	36641	distal
chr5	29978324	29979030	Dnajb6	37294	distal
chr5	30217845	30218793	Il6	0	promoter
chr5	30272531	30273399	Tyms	5216	distal
chr5	30277929	30278868	Tyms	0	promoter
chr5	30309202	30309831	3110082J24Rik	0	distal
chr5	30309202	30309831	Garem2	-328	promoter
chr5	30319096	30320000	3110082J24Rik	-8013	distal
chr5	30319096	30320000	Garem2	0	distal
chr5	30323892	30324658	3110082J24Rik	-12809	distal
chr5	30323892	30324658	Hadha	0	distal
chr5	30324961	30325773	3110082J24Rik	-13878	distal
chr5	30324961	30325773	Hadha	0	distal
chr5	30359697	30360603	Hadhb	0	promoter
chr5	30359697	30360603	Hadha	0	promoter
chr5	30435621	30436320	Gm57315	1068	distal
chr5	30437082	30437998	Gm57315	0	promoter
chr5	30437082	30437998	Selenoi	0	promoter
chr5	30490886	30491807	Drc1	4501	distal
chr5	30500215	30501058	Drc1	13830	distal
chr5	30548618	30549489	Gm43755	25229	distal
chr5	30548618	30549489	Otof	0	distal
chr5	30580599	30581437	Otof	37809	distal
chr5	30642017	30642405	Fam166c	18590	distal
chr5	30642492	30642920	Fam166c	19065	distal
chr5	30650276	30651045	Fam166c	26849	distal
chr5	30650276	30651045	Cib4	0	distal
chr5	30651167	30651687	Fam166c	27740	distal
chr5	30651167	30651687	Cib4	0	distal
chr5	30673432	30674342	Cib4	0	distal
chr5	30673432	30674342	Gm42765	-12502	distal
chr5	30691680	30692851	Gm42765	4837	distal
chr5	30691680	30692851	Cib4	0	distal
chr5	30745122	30745959	Gm9899	0	distal
chr5	30745122	30745959	Kcnk3	0	promoter
chr5	30771267	30772148	Gm9899	-25305	distal
chr5	30771267	30772148	Kcnk3	0	distal
chr5	30779542	30780460	Kcnk3	0	distal
chr5	30779542	30780460	Slc35f6	-24817	distal
chr5	30795106	30795988	Slc35f6	-9289	distal
chr5	30804840	30805731	Slc35f6	0	promoter
chr5	30823687	30824590	Cenpa	0	promoter
chr5	30866909	30867893	Dpysl5	-1015	distal
chr5	30868675	30869586	Dpysl5	0	promoter
chr5	30870175	30871189	Dpysl5	931	distal
chr5	30932129	30933036	Dpysl5	0	distal
chr5	30932129	30933036	Gm42764	15754	distal
chr5	30953233	30954120	Dpysl5	0	distal
chr5	30953233	30954120	Mapre3	-17865	distal
chr5	30954435	30955345	Mapre3	-16640	distal
chr5	30954435	30955345	Dpysl5	0	distal
chr5	30963262	30964101	Mapre3	-7884	distal
chr5	30971709	30972573	Mapre3	0	promoter
chr5	30975992	30976888	Mapre3	0	distal
chr5	30975992	30976888	Gm15461	0	distal
chr5	30975992	30976888	Gm19409	3029	distal
chr5	30990556	30991481	Mapre3	0	distal
chr5	30990556	30991481	Gm15461	-10601	distal
chr5	30996931	30997775	Mapre3	0	distal
chr5	30996931	30997775	Gm15461	-16976	distal
chr5	31007275	31008147	Mapre3	0	distal
chr5	31007275	31008147	Tmem214	-17209	distal
chr5	31012852	31013697	Mapre3	0	distal
chr5	31012852	31013697	Tmem214	-11659	distal
chr5	31026567	31027437	Tmem214	0	promoter
chr5	31045265	31045957	Agbl5	-239	promoter
chr5	31058982	31059823	Agbl5	0	distal
chr5	31058982	31059823	Ost4	5246	distal
chr5	31064718	31065631	Ost4	0	promoter
chr5	31072959	31073809	Emilin1	2214	distal
chr5	31078525	31079403	Khk	0	promoter
chr5	31078525	31079403	Emilin1	0	distal
chr5	31082288	31083101	Khk	3112	distal
chr5	31083389	31084093	Khk	4213	distal
chr5	31102363	31103229	Cgref1	0	promoter
chr5	31105643	31106463	Abhd1	-947	promoter
chr5	31106958	31107810	Abhd1	0	promoter
chr5	31117215	31118079	Preb	0	promoter
chr5	31152243	31153001	Tcf23	26238	distal
chr5	31155294	31156434	Tcf23	29289	distal
chr5	31161278	31162172	Tcf23	35273	distal
chr5	31178987	31179837	Slc5a6	25509	distal
chr5	31195214	31196074	Slc5a6	9272	distal
chr5	31205236	31206116	Slc5a6	0	promoter
chr5	31205236	31206116	Atraid	0	promoter
chr5	31211710	31212608	Cad	0	promoter
chr5	31211710	31212608	Atraid	0	distal
chr5	31250472	31251318	Slc30a3	0	promoter
chr5	31268000	31268789	Dnajc5g	2338	distal
chr5	31311148	31312025	Mpv17	0	promoter
chr5	31336958	31337842	Gtf3c2	0	promoter
chr5	31350004	31350925	Eif2b4	0	promoter
chr5	31350004	31350925	Snx17	0	promoter
chr5	31357439	31358197	Zfp513	1189	distal
chr5	31359169	31360059	Zfp513	0	promoter
chr5	31359169	31360059	Ppm1g	0	distal
chr5	31377537	31378414	Ppm1g	0	promoter
chr5	31377537	31378414	Gm57317	0	promoter
chr5	31398063	31398814	Nrbp1	0	promoter
chr5	31398063	31398814	Gm9970	0	promoter
chr5	31408617	31409541	Krtcap3	0	promoter
chr5	31408617	31409541	Nrbp1	0	distal
chr5	31448079	31448984	Ift172	0	promoter
chr5	31452670	31453520	Fndc4	0	promoter
chr5	31455130	31455819	Gckr	206	distal
chr5	31479754	31480768	Gckr	24830	distal
chr5	31485401	31486249	Gckr	30477	distal
chr5	31540752	31541666	Zfp512	-68113	distal
chr5	31543230	31544209	Zfp512	-65570	distal
chr5	31609286	31610182	Zfp512	0	promoter
chr5	31627423	31628236	Ccdc121	-14967	distal
chr5	31627423	31628236	Zfp512	0	distal
chr5	31651604	31652491	4930566F21Rik	0	distal
chr5	31651604	31652491	Gpn1	0	promoter
chr5	31683792	31684636	Supt7l	0	promoter
chr5	31683792	31684636	Slc4a1ap	0	promoter
chr5	31720625	31721498	Gm43660	4918	distal
chr5	31728134	31728966	AI839979	0	promoter
chr5	31729106	31729743	AI839979	-290	promoter
chr5	31733604	31734517	AI839979	-4788	distal
chr5	31740288	31741201	AI839979	-11472	distal
chr5	31742600	31743498	AI839979	-13784	distal
chr5	31753899	31754817	Mrpl33	-16466	distal
chr5	31770931	31771850	Mrpl33	0	promoter
chr5	31854725	31855642	Rbks	0	promoter
chr5	31854725	31855642	Babam2	0	promoter
chr5	31870168	31871006	Babam2	14775	distal
chr5	31871157	31871999	Babam2	15764	distal
chr5	31875018	31875859	Babam2	19625	distal
chr5	31876343	31877362	Babam2	20950	distal
chr5	31912439	31913321	Babam2	57046	distal
chr5	31919871	31920655	Babam2	64478	distal
chr5	31968067	31968954	Babam2	112674	distal
chr5	32022506	32023442	Gm17130	144765	distal
chr5	32022506	32023442	Babam2	0	distal
chr5	32030387	32031303	Gm17130	136904	distal
chr5	32030387	32031303	Babam2	0	distal
chr5	32042159	32043058	Babam2	0	distal
chr5	32042159	32043058	Gm17130	125149	distal
chr5	32056992	32057869	Gm17130	110338	distal
chr5	32056992	32057869	Babam2	0	distal
chr5	32079727	32080563	Babam2	0	distal
chr5	32079727	32080563	Gm17130	87644	distal
chr5	32125096	32125983	Gm17130	42224	distal
chr5	32125096	32125983	Babam2	0	distal
chr5	32144671	32145547	Babam2	0	distal
chr5	32144671	32145547	Gm17130	22660	distal
chr5	32154313	32155212	Babam2	0	distal
chr5	32154313	32155212	Gm17130	12995	distal
chr5	32186951	32187848	Gm17130	-18745	distal
chr5	32186951	32187848	Babam2	0	distal
chr5	32243858	32244804	Gm57276	-45775	distal
chr5	32249348	32250229	Gm57276	-40350	distal
chr5	32252560	32253486	Gm57276	-37093	distal
chr5	32292556	32293322	Fosl2	0	promoter
chr5	32294436	32295297	Fosl2	1292	distal
chr5	32296708	32297526	Fosl2	3564	distal
chr5	32349080	32349990	Plb1	-40068	distal
chr5	32353000	32353893	Plb1	-36165	distal
chr5	32354843	32355703	Plb1	-34355	distal
chr5	32363946	32364749	Plb1	-25309	distal
chr5	32373904	32374608	Plb1	-15450	distal
chr5	32400487	32401387	Plb1	-3308	distal
chr5	32479314	32480239	Gm36840	31988	distal
chr5	32479314	32480239	Plb1	0	distal
chr5	32503183	32504187	Gm36840	8040	distal
chr5	32503183	32504187	Plb1	0	distal
chr5	32549671	32550164	Gm7596	486	distal
chr5	32569611	32570477	Gm7596	-18962	distal
chr5	32573951	32574806	Gm7596	-23302	distal
chr5	32603526	32604397	Ppp1cb	-11790	distal
chr5	32615907	32616787	Ppp1cb	0	promoter
chr5	32629544	32630507	Ppp1cb	12979	distal
chr5	32745235	32746101	Yes1	-22414	distal
chr5	32745235	32746101	Gm15614	0	distal
chr5	32762748	32763372	Yes1	-5143	distal
chr5	32762748	32763372	Gm15614	0	distal
chr5	32768096	32768975	Gm15614	0	distal
chr5	32768096	32768975	Yes1	0	promoter
chr5	32854310	32855219	ENSMUSG00000121281	-22455	distal
chr5	32865807	32866819	ENSMUSG00000121281	-10855	distal
chr5	32871030	32871941	ENSMUSG00000121281	-5733	distal
chr5	32903126	32904138	Pisd	0	promoter
chr5	32929599	32930476	Pisd	12514	distal
chr5	32942529	32943429	Pisd	0	promoter
chr5	32995995	32996792	Prr14l	14808	distal
chr5	33011199	33012096	Prr14l	0	promoter
chr5	33020509	33021423	Depdc5	0	promoter
chr5	33155854	33156751	Ywhah	-19409	distal
chr5	33160716	33161261	Ywhah	-14899	distal
chr5	33161362	33161812	Ywhah	-14348	distal
chr5	33175722	33176608	Ywhah	0	promoter
chr5	33190309	33191162	Ywhah	14150	distal
chr5	33191380	33192077	Ywhah	15221	distal
chr5	33196633	33197490	Ywhah	20474	distal
chr5	33200465	33201362	Ywhah	24306	distal
chr5	33202312	33203202	Ywhah	26153	distal
chr5	33210246	33211132	Ywhah	34087	distal
chr5	33213241	33214131	Ywhah	37082	distal
chr5	33248426	33249313	Slc5a1	-12250	distal
chr5	33261228	33262035	Slc5a1	0	promoter
chr5	33262172	33262741	Slc5a1	610	distal
chr5	33264920	33265792	Slc5a1	3358	distal
chr5	33278893	33279807	Slc5a1	17331	distal
chr5	33300105	33300916	Slc5a1	38543	distal
chr5	33307792	33308623	Slc5a1	46230	distal
chr5	33360684	33361586	Spon2	14213	distal
chr5	33431875	33432707	Ctbp1	0	promoter
chr5	33441101	33442085	Ctbp1	-8764	distal
chr5	33454196	33455053	Gm20465	13441	distal
chr5	33492435	33493297	Maea	0	promoter
chr5	33500618	33501487	Maea	7766	distal
chr5	33509297	33510212	Maea	16445	distal
chr5	33515181	33516010	Maea	0	distal
chr5	33515181	33516010	Uvssa	-20030	distal
chr5	33535429	33536322	Uvssa	0	promoter
chr5	33549006	33549953	Uvssa	12891	distal
chr5	33550946	33551796	Uvssa	14831	distal
chr5	33595291	33596351	Gm43851	-484	promoter
chr5	33600079	33600921	Gm43851	-5272	distal
chr5	33653215	33654111	Gm43851	-58408	distal
chr5	33700460	33701374	Fam53a	84882	distal
chr5	33746572	33747478	Fam53a	38778	distal
chr5	33766100	33767071	Fam53a	19185	distal
chr5	33786627	33787515	Fam53a	0	promoter
chr5	33786627	33787515	Gm9903	0	promoter
chr5	33797862	33798654	Gm9903	10594	distal
chr5	33797862	33798654	Slbp	0	distal
chr5	33809427	33810286	Slbp	0	promoter
chr5	33815051	33815946	Tmem129	0	promoter
chr5	33815051	33815946	Tacc3	0	promoter
chr5	33818677	33819745	Tacc3	2748	distal
chr5	33832921	33833995	Tacc3	16992	distal
chr5	33835230	33836135	Tacc3	19301	distal
chr5	33840969	33841863	Tacc3	25040	distal
chr5	33844273	33845032	Tacc3	28344	distal
chr5	33846932	33847659	Tacc3	31003	distal
chr5	33852447	33853248	Fgfr3	-25820	distal
chr5	33859827	33860625	Fgfr3	-18443	distal
chr5	33878720	33879546	Fgfr3	0	promoter
chr5	33881105	33882000	Fgfr3	1456	distal
chr5	33885942	33886835	Fgfr3	6293	distal
chr5	33939649	33940526	Letm1	0	promoter
chr5	33977406	33978276	Nsd2	0	promoter
chr5	33978501	33979190	Nsd2	414	distal
chr5	34055817	34056629	Nelfa	37128	distal
chr5	34060930	34061603	Nelfa	32154	distal
chr5	34069854	34070787	Nelfa	22970	distal
chr5	34072221	34073101	Nelfa	20656	distal
chr5	34073697	34074589	Nelfa	19168	distal
chr5	34093265	34094156	Nelfa	0	promoter
chr5	34111251	34112228	Gm42851	-4918	distal
chr5	34140503	34141450	Gm1673	0	promoter
chr5	34151736	34152648	Nat8l	-680	promoter
chr5	34254444	34255311	Poln	0	distal
chr5	34254444	34255311	4930557J02Rik	-20773	distal
chr5	34281395	34282384	Poln	0	distal
chr5	34281395	34282384	4930557J02Rik	5312	distal
chr5	34284707	34285639	Poln	0	distal
chr5	34284707	34285639	4930557J02Rik	8624	distal
chr5	34326458	34327374	Poln	0	promoter
chr5	34326458	34327374	Haus3	0	promoter
chr5	34344781	34345665	Mxd4	0	promoter
chr5	34344781	34345665	Gm57261	0	promoter
chr5	34348022	34348925	Gm57261	2605	distal
chr5	34362860	34363620	Zfyve28	0	distal
chr5	34362860	34363620	Gm15513	7526	distal
chr5	34367296	34368190	Zfyve28	0	distal
chr5	34367296	34368190	Gm15513	2956	distal
chr5	34372614	34373012	Zfyve28	0	distal
chr5	34372614	34373012	Gm15513	-1469	distal
chr5	34445392	34446289	Cfap99	0	promoter
chr5	34445392	34446289	Zfyve28	0	promoter
chr5	34476657	34477570	Gm43458	7304	distal
chr5	34476657	34477570	Cfap99	0	distal
chr5	34493158	34494071	Rnf4	0	promoter
chr5	34493158	34494071	Gm57273	0	promoter
chr5	34526687	34527815	Fam193a	0	promoter
chr5	34625718	34626598	Fam193a	42038	distal
chr5	34670897	34671778	Tnip2	0	promoter
chr5	34674995	34675882	Tnip2	-3661	distal
chr5	34682781	34683639	Sh3bp2	0	promoter
chr5	34687680	34688527	Sh3bp2	4491	distal
chr5	34692177	34693088	Sh3bp2	-7621	distal
chr5	34695453	34696406	Sh3bp2	-4303	distal
chr5	34706638	34707580	Sh3bp2	0	promoter
chr5	34730596	34731518	Add1	0	promoter
chr5	34733580	34734361	Add1	2195	distal
chr5	34747149	34748054	Add1	-10632	distal
chr5	34793907	34794699	Mfsd10	0	promoter
chr5	34799024	34799775	Mfsd10	-4469	distal
chr5	34799024	34799775	Nop14	0	distal
chr5	34800136	34800997	Mfsd10	-5581	distal
chr5	34800136	34800997	Nop14	0	distal
chr5	34817186	34818088	Nop14	0	promoter
chr5	34817186	34818088	Grk4	0	promoter
chr5	34826522	34827205	Grk4	8800	distal
chr5	34827462	34828305	Grk4	9740	distal
chr5	34828824	34829605	Grk4	11102	distal
chr5	34865571	34866452	Grk4	0	distal
chr5	34865571	34866452	Gm42560	-1397	distal
chr5	34871664	34872535	Gm42560	-7490	distal
chr5	34871664	34872535	Grk4	0	distal
chr5	34918610	34919475	Htt	0	promoter
chr5	34921713	34922544	Htt	2626	distal
chr5	34930175	34931116	Htt	11088	distal
chr5	35106207	35107084	Rgs12	0	promoter
chr5	35108254	35109148	Rgs12	1466	distal
chr5	35142928	35143760	Rgs12	-2968	distal
chr5	35182214	35183035	Gm43791	7754	distal
chr5	35182214	35183035	Rgs12	0	distal
chr5	35198384	35199291	Hgfac	0	promoter
chr5	35213859	35214783	Dok7	0	promoter
chr5	35246023	35246830	Lrpap1	16280	distal
chr5	35261542	35262269	Lrpap1	841	distal
chr5	35262692	35263568	Lrpap1	0	promoter
chr5	35288810	35289627	Lrpap1	-25701	distal
chr5	35346185	35347125	Lrpap1	-83076	distal
chr5	35390343	35391230	Adra2c	-44433	distal
chr5	35394877	35395714	Adra2c	-39949	distal
chr5	35401252	35402291	Adra2c	-33372	distal
chr5	35436031	35436821	Adra2c	369	distal
chr5	35470494	35471414	Adra2c	34832	distal
chr5	35471823	35472808	Adra2c	36161	distal
chr5	35477748	35478641	4930478P22Rik	-40256	distal
chr5	35505981	35506813	4930478P22Rik	-12084	distal
chr5	35515001	35515936	4930478P22Rik	-2961	distal
chr5	35518968	35519853	4930478P22Rik	66	promoter
chr5	35554678	35555424	Hmx1	8218	distal
chr5	35582138	35583170	Hmx1	35678	distal
chr5	35584999	35585873	Hmx1	38539	distal
chr5	35605037	35605876	Hmx1	58577	distal
chr5	35651958	35652818	Cpz	30224	distal
chr5	35667570	35668525	Cpz	14517	distal
chr5	35680892	35681778	Cpz	1264	distal
chr5	35688657	35689698	Cpz	-5616	distal
chr5	35722214	35723207	Trmt44	9207	distal
chr5	35731965	35732850	Trmt44	0	promoter
chr5	35733577	35734409	Trmt44	-1164	distal
chr5	35735523	35736425	Trmt44	-3110	distal
chr5	35739855	35740764	Acox3	0	promoter
chr5	35739855	35740764	4931431C16Rik	0	distal
chr5	35748534	35749439	4931431C16Rik	-2428	distal
chr5	35748534	35749439	Acox3	0	distal
chr5	35750254	35751205	4931431C16Rik	-4148	distal
chr5	35750254	35751205	Acox3	0	distal
chr5	35752928	35753751	4931431C16Rik	-6822	distal
chr5	35752928	35753751	Acox3	0	distal
chr5	35768263	35769161	Acox3	0	distal
chr5	35768263	35769161	4931431C16Rik	-22157	distal
chr5	35831208	35832116	Htra3	4700	distal
chr5	35836287	35837176	Htra3	0	promoter
chr5	35870875	35871780	Sh3tc1	0	distal
