chrom	start	end	gene	distance	peak_type
chr8	22701393	22701785	AC105046.2	1991	distal
chr8	22703102	22703851	AC055854.1	0	distal
chr8	22703102	22703851	AC105046.2	0	promoter
chr8	22704680	22705591	AC105046.2	-905	promoter
chr8	22704680	22705591	AC055854.1	0	distal
chr8	22713413	22714324	PEBP4	0	distal
chr8	22713413	22714324	AC055854.1	0	distal
chr8	22713413	22714324	AC105046.2	-9638	distal
chr8	22715409	22716309	PEBP4	0	distal
chr8	22715409	22716309	AC055854.1	0	distal
chr8	22715409	22716309	AC105046.2	-11634	distal
chr8	22719091	22719585	PEBP4	0	distal
chr8	22719091	22719585	AC055854.1	0	distal
chr8	22719091	22719585	AC105046.2	-15316	distal
chr8	22748383	22749084	AC055854.1	881	distal
chr8	22748383	22749084	PEBP4	0	distal
chr8	22755845	22756755	AC055854.1	8343	distal
chr8	22755845	22756755	PEBP4	0	distal
chr8	22768095	22768961	AC055854.1	20593	distal
chr8	22768095	22768961	PEBP4	0	distal
chr8	22847976	22848782	PEBP4	0	distal
chr8	22847976	22848782	AC037441.1	-29202	distal
chr8	22864608	22865418	PEBP4	0	distal
chr8	22864608	22865418	AC037441.1	-12566	distal
chr8	22908733	22909626	PEBP4	0	distal
chr8	22908733	22909626	AC037441.2	-10921	distal
chr8	22915992	22916888	PEBP4	11026	distal
chr8	22918172	22919017	PEBP4	8897	distal
chr8	22953196	22954093	PEBP4	-25283	distal
chr8	22973891	22974838	RHOBTB2	-12579	distal
chr8	22975190	22975986	RHOBTB2	-11431	distal
chr8	22980792	22981739	RHOBTB2	-5678	distal
chr8	22982414	22983324	RHOBTB2	-4093	distal
chr8	22999189	23000006	RHOBTB2	0	promoter
chr8	23017901	23018695	AC107959.1	566	distal
chr8	23017901	23018695	RHOBTB2	0	distal
chr8	23019044	23019868	AC107959.1	0	promoter
chr8	23019044	23019868	RHOBTB2	0	distal
chr8	23049821	23050752	AC107959.2	-17477	distal
chr8	23049821	23050752	TNFRSF10B	0	distal
chr8	23063092	23063999	AC107959.2	-4230	distal
chr8	23063092	23063999	TNFRSF10B	0	distal
chr8	23064716	23065614	AC107959.2	-2615	distal
chr8	23064716	23065614	TNFRSF10B	0	distal
chr8	23067373	23068122	TNFRSF10B	0	distal
chr8	23067373	23068122	AC107959.2	-107	promoter
chr8	23068652	23069570	TNFRSF10B	0	promoter
chr8	23068652	23069570	AC107959.2	0	distal
chr8	23074163	23075095	AC107959.3	0	promoter
chr8	23074163	23075095	AC107959.2	0	distal
chr8	23075604	23076248	AC107959.3	-1117	distal
chr8	23075604	23076248	AC107959.2	0	distal
chr8	23083900	23084782	AC107959.3	-9413	distal
chr8	23090226	23090929	TNFRSF10C	-11661	distal
chr8	23091043	23091532	TNFRSF10C	-11058	distal
chr8	23092334	23093158	TNFRSF10C	-9432	distal
chr8	23102538	23103234	TNFRSF10C	0	promoter
chr8	23103354	23103845	TNFRSF10C	765	distal
chr8	23119916	23120777	TNFRSF10C	17327	distal
chr8	23129345	23130273	TNFRSF10C	26756	distal
chr8	23160669	23161474	TNFRSF10D	2553	distal
chr8	23163321	23164082	TNFRSF10D	0	promoter
chr8	23176680	23177508	TNFRSF10A-AS1	-11771	distal
chr8	23180642	23181494	TNFRSF10A-AS1	-7785	distal
chr8	23217834	23218630	TNFRSF10A	6431	distal
chr8	23219205	23220001	TNFRSF10A	5060	distal
chr8	23224687	23225563	TNFRSF10A	0	promoter
chr8	23224687	23225563	AC100861.1	0	promoter
chr8	23224687	23225563	AC100861.2	0	distal
chr8	23230418	23231269	AC100861.1	0	distal
chr8	23230418	23231269	AC100861.2	0	promoter
chr8	23236308	23237102	AC100861.2	-5394	distal
chr8	23240872	23241764	CHMP7	-1873	distal
chr8	23243122	23244034	CHMP7	0	promoter
chr8	23246191	23247067	CHMP7	101	distal
chr8	23250085	23250980	CHMP7	3995	distal
chr8	23263156	23263976	CHMP7	17066	distal
chr8	23287670	23288550	R3HCC1	0	promoter
chr8	23373248	23374104	LOXL2	30016	distal
chr8	23400486	23401366	ENTPD4	0	distal
chr8	23400486	23401366	LOXL2	2754	distal
chr8	23410096	23410980	ENTPD4	0	distal
chr8	23410096	23410980	LOXL2	-5977	distal
chr8	23447198	23448090	ENTPD4	9557	distal
chr8	23454731	23455608	ENTPD4	2039	distal
chr8	23457243	23458113	ENTPD4	0	promoter
chr8	23472063	23472941	AC104561.1	13463	distal
chr8	23474000	23474855	AC104561.1	15400	distal
chr8	23497972	23498897	AC104561.3	-3775	distal
chr8	23501586	23502449	AC104561.3	-7389	distal
chr8	23513964	23514804	SLC25A37	-14152	distal
chr8	23525001	23525882	SLC25A37	-3074	distal
chr8	23528416	23529278	SLC25A37	0	promoter
chr8	23538697	23539568	SLC25A37	9742	distal
chr8	23541207	23542263	SLC25A37	12252	distal
chr8	23547487	23548375	SLC25A37	18532	distal
chr8	23552440	23553338	SLC25A37	23485	distal
chr8	23553915	23554864	SLC25A37	24960	distal
chr8	23558922	23559825	SLC25A37	29967	distal
chr8	23560637	23561527	SLC25A37	31682	distal
chr8	23574084	23575018	SLC25A37	45129	distal
chr8	23682456	23683310	NKX3-1	0	promoter
chr8	23706201	23707140	NKX2-6	0	promoter
chr8	23714339	23715150	AC012574.1	7199	distal
chr8	23714339	23715150	AC012574.2	0	distal
chr8	23761178	23762137	AC012574.1	0	distal
chr8	23761178	23762137	AC012574.2	-34248	distal
chr8	24033029	24033892	AC023202.1	143188	distal
chr8	24229070	24230085	AC023202.1	-51991	distal
chr8	24244770	24245628	ADAM28	-48441	distal
chr8	24271641	24272553	ADAM28	-21516	distal
chr8	24277106	24278020	ADAM28	-16049	distal
chr8	24293587	24294492	ADAM28	0	promoter
chr8	24297536	24298442	ADAM28	3426	distal
chr8	24297536	24298442	AC120193.1	0	distal
chr8	24330192	24331105	AC120193.1	0	distal
chr8	24330192	24331105	ADAM28	36082	distal
chr8	24349257	24350214	AC120193.1	0	distal
chr8	24349257	24350214	ADAMDEC1	-34071	distal
chr8	24349257	24350214	ADAM28	0	distal
chr8	24366991	24367860	AC120193.1	0	distal
chr8	24366991	24367860	ADAMDEC1	-16425	distal
chr8	24370698	24371627	AC120193.1	0	distal
chr8	24370698	24371627	ADAMDEC1	-12658	distal
chr8	24377292	24378258	AC120193.1	0	distal
chr8	24377292	24378258	ADAMDEC1	-6027	distal
chr8	24383903	24384791	AC120193.1	0	distal
chr8	24383903	24384791	ADAMDEC1	0	promoter
chr8	24385984	24386708	ADAMDEC1	0	distal
chr8	24385984	24386708	AC120193.1	807	distal
chr8	24387261	24388189	ADAMDEC1	0	distal
chr8	24387261	24388189	AC120193.1	0	promoter
chr8	24414760	24415652	ADAM7	-25278	distal
chr8	24414760	24415652	AC120193.1	0	distal
chr8	24418085	24418906	ADAM7	-22024	distal
chr8	24418085	24418906	AC120193.1	0	distal
chr8	24419147	24419877	AC120193.1	0	distal
chr8	24419147	24419877	ADAM7	-21053	distal
chr8	24914518	24915374	AF106564.1	0	promoter
chr8	24914518	24915374	NEFM	0	promoter
chr8	24927492	24928545	NEFM	12551	distal
chr8	24941660	24942528	NEFL	13987	distal
chr8	24956093	24956914	NEFL	0	promoter
chr8	24956093	24956914	AC107373.2	0	promoter
chr8	24999872	25000607	AC107373.3	0	promoter
chr8	24999872	25000607	AC107373.1	0	distal
chr8	25001101	25001965	AC107373.3	666	distal
chr8	25001101	25001965	AC107373.1	0	distal
chr8	25030151	25031194	AC107373.3	29716	distal
chr8	25169867	25170687	AC041005.1	12052	distal
chr8	25171159	25171984	AC041005.1	10755	distal
chr8	25177556	25178203	AC041005.1	4536	distal
chr8	25178327	25179149	AC041005.1	3590	distal
chr8	25184203	25185101	DOCK5	0	promoter
chr8	25192839	25193680	DOCK5	8068	distal
chr8	25198625	25199537	DOCK5	13854	distal
chr8	25205782	25206686	DOCK5	21011	distal
chr8	25226561	25227420	DOCK5	41790	distal
chr8	25234677	25235537	DOCK5	49906	distal
chr8	25238254	25238831	DOCK5	53483	distal
chr8	25239121	25239972	DOCK5	54350	distal
chr8	25243366	25244292	DOCK5	58595	distal
chr8	25345116	25346020	DOCK5	0	distal
chr8	25345116	25346020	GNRH1	78241	distal
chr8	25384950	25385851	DOCK5	0	distal
chr8	25384950	25385851	GNRH1	38410	distal
chr8	25458292	25459169	KCTD9	0	promoter
chr8	25507005	25507832	CDCA2	47773	distal
chr8	25509615	25510507	CDCA2	50383	distal
chr8	26045025	26045934	EBF2	0	promoter
chr8	26088536	26089395	EBF2	-43124	distal
chr8	26133698	26134632	EBF2	-88286	distal
chr8	26165875	26166745	EBF2	-120463	distal
chr8	26186027	26186825	PPP2R2A	-104683	distal
chr8	26193198	26194039	PPP2R2A	-97469	distal
chr8	26198816	26199675	PPP2R2A	-91833	distal
chr8	26212477	26213393	PPP2R2A	-78115	distal
chr8	26257775	26258668	PPP2R2A	-32840	distal
chr8	26265629	26266472	PPP2R2A	-25036	distal
chr8	26266983	26267845	PPP2R2A	-23663	distal
chr8	26286959	26287826	PPP2R2A	-3682	distal
chr8	26291107	26291964	PPP2R2A	0	promoter
chr8	26292875	26293647	PPP2R2A	0	promoter
chr8	26304655	26305551	PPP2R2A	11440	distal
chr8	26317464	26318313	PPP2R2A	24249	distal
chr8	26327132	26328021	PPP2R2A	33917	distal
chr8	26358698	26359495	PPP2R2A	0	distal
chr8	26358698	26359495	BNIP3L	-23559	distal
chr8	26373874	26374768	BNIP3L	-8286	distal
chr8	26382728	26383547	BNIP3L	0	promoter
chr8	26430420	26431278	AC011726.2	7828	distal
chr8	26436177	26436963	AC011726.3	-3528	distal
chr8	26437959	26438714	AC011726.3	-1777	distal
chr8	26440529	26441349	AC011726.3	39	promoter
chr8	26445836	26446735	AC011726.3	5346	distal
chr8	26449118	26449896	AC011726.3	8628	distal
chr8	26451211	26451992	AC011726.3	10721	distal
chr8	26455813	26456683	AC011726.3	15323	distal
chr8	26467086	26467975	AC011726.3	26596	distal
chr8	26517266	26518236	DPYSL2	3236	distal
chr8	26570911	26571520	DPYSL2	-6323	distal
chr8	26571807	26572690	DPYSL2	-5153	distal
chr8	26575602	26576362	DPYSL2	-1481	distal
chr8	26577314	26578137	DPYSL2	0	promoter
chr8	26589216	26590134	DPYSL2	10812	distal
chr8	26595461	26596312	DPYSL2	17057	distal
chr8	26609203	26610114	DPYSL2	30799	distal
chr8	26628403	26629266	DPYSL2	49999	distal
chr8	26629959	26630843	DPYSL2	51555	distal
chr8	26655239	26656111	DPYSL2	76835	distal
chr8	26661470	26662296	DPYSL2	83066	distal
chr8	26670356	26671234	DPYSL2	91952	distal
chr8	27274175	27275057	STMN4	-15756	distal
chr8	27286324	27287175	TRIM35	24063	distal
chr8	27310895	27311752	TRIM35	0	promoter
chr8	27310895	27311752	PTK2B	0	promoter
chr8	27315033	27315928	PTK2B	3552	distal
chr8	27319686	27320561	PTK2B	-4991	distal
chr8	27323493	27324399	PTK2B	-1153	distal
chr8	27325068	27325958	PTK2B	0	promoter
chr8	27326396	27327368	PTK2B	833	distal
chr8	27331554	27332458	PTK2B	5991	distal
chr8	27332944	27333819	PTK2B	7381	distal
chr8	27334312	27335136	PTK2B	8749	distal
chr8	27337158	27338081	PTK2B	11595	distal
chr8	27340379	27341285	PTK2B	14816	distal
chr8	27342883	27343733	PTK2B	17320	distal
chr8	27348255	27349028	PTK2B	22692	distal
chr8	27351533	27352450	PTK2B	25970	distal
chr8	27357190	27358091	PTK2B	31627	distal
chr8	27360194	27360999	PTK2B	34631	distal
chr8	27361819	27362700	PTK2B	-34752	distal
chr8	27363502	27364408	PTK2B	-33044	distal
chr8	27366326	27367186	PTK2B	-30266	distal
chr8	27370307	27371075	PTK2B	-26377	distal
chr8	27371592	27372453	PTK2B	-24999	distal
chr8	27378445	27379339	PTK2B	-18113	distal
chr8	27380182	27381091	PTK2B	-16361	distal
chr8	27384191	27384945	PTK2B	-12507	distal
chr8	27389565	27390408	PTK2B	-7044	distal
chr8	27390838	27391563	PTK2B	-5889	distal
chr8	27393328	27394265	PTK2B	-3187	distal
chr8	27394863	27395728	PTK2B	-1724	distal
chr8	27405145	27405991	PTK2B	7694	distal
chr8	27408636	27409509	PTK2B	11185	distal
chr8	27413251	27414043	PTK2B	15800	distal
chr8	27425912	27426814	PTK2B	28461	distal
chr8	27465343	27466352	CHRNA2	12499	distal
chr8	27490806	27491623	EPHX2	0	promoter
chr8	27500033	27500900	EPHX2	8842	distal
chr8	27547588	27548473	EPHX2	56397	distal
chr8	27592059	27593006	CLU	18351	distal
chr8	27596877	27597773	CLU	13584	distal
chr8	27601812	27602705	CLU	8652	distal
chr8	27610032	27610807	CLU	550	distal
chr8	27611097	27612079	CLU	0	promoter
chr8	27614056	27614912	CLU	0	promoter
chr8	27616788	27617474	CLU	-2089	distal
chr8	27726959	27727870	AC013643.2	-5045	distal
chr8	27772193	27773072	CCDC25	0	promoter
chr8	27774002	27774888	ESCO2	0	promoter
chr8	27796813	27797708	ESCO2	8886	distal
chr8	27827348	27828243	PBK	9574	distal
chr8	27837407	27838310	PBK	0	promoter
chr8	27863553	27864430	PBK	-25472	distal
chr8	27890033	27890795	AC069113.2	-13686	distal
chr8	27890033	27890795	SCARA5	0	distal
chr8	27897208	27898041	AC069113.2	-6440	distal
chr8	27897208	27898041	SCARA5	0	distal
chr8	27923480	27924393	AC069113.2	19000	distal
chr8	27923480	27924393	SCARA5	0	distal
chr8	27962649	27963524	SCARA5	24091	distal
chr8	27992257	27993110	SCARA5	0	promoter
chr8	28060740	28061609	NUGGC	22327	distal
chr8	28072527	28073431	NUGGC	10505	distal
chr8	28077518	28078317	NUGGC	5619	distal
chr8	28081684	28082585	NUGGC	1351	distal
chr8	28083499	28084390	NUGGC	0	promoter
chr8	28092639	28093563	ELP3	0	promoter
chr8	28100119	28100986	ELP3	6981	distal
chr8	28317057	28317901	PNOC	0	promoter
chr8	28317057	28317901	AC021678.2	0	distal
chr8	28322215	28323082	AC021678.2	0	distal
chr8	28322215	28323082	PNOC	4948	distal
chr8	28324094	28324983	AC021678.2	0	distal
chr8	28324094	28324983	PNOC	6827	distal
chr8	28338177	28338968	AC021678.2	0	distal
chr8	28338177	28338968	PNOC	0	promoter
chr8	28339119	28339935	PNOC	0	distal
chr8	28339119	28339935	AC021678.2	0	promoter
chr8	28347120	28347904	ZNF395	0	distal
chr8	28347120	28347904	AC021678.2	-7866	distal
chr8	28348215	28349090	ZNF395	0	distal
chr8	28348215	28349090	AC021678.2	-8961	distal
chr8	28355282	28356111	ZNF395	0	distal
chr8	28355282	28356111	AC021678.2	-16028	distal
chr8	28363214	28364072	ZNF395	21325	distal
chr8	28365490	28366367	ZNF395	19030	distal
chr8	28367293	28368133	ZNF395	17264	distal
chr8	28369413	28369886	ZNF395	15511	distal
chr8	28370005	28370657	ZNF395	14740	distal
chr8	28371209	28372058	ZNF395	13339	distal
chr8	28375103	28375971	ZNF395	9426	distal
chr8	28385893	28386818	ZNF395	0	promoter
chr8	28387915	28388777	ZNF395	-1456	distal
chr8	28400937	28401525	ZNF395	-14478	distal
chr8	28401643	28402412	AC025871.3	14181	distal
chr8	28406073	28406962	AC025871.3	9631	distal
chr8	28411643	28412548	AC025871.3	4045	distal
chr8	28419316	28420176	AC025871.2	0	promoter
chr8	28442420	28443332	AC025871.1	-3932	distal
chr8	28442420	28443332	FBXO16	0	distal
chr8	28444630	28445374	AC025871.1	-1890	distal
chr8	28444630	28445374	FBXO16	0	distal
chr8	28490046	28490895	FBXO16	0	promoter
chr8	28493780	28494669	FZD3	0	promoter
chr8	28513551	28514427	FZD3	19340	distal
chr8	28593762	28594641	EXTL3	-28088	distal
chr8	28608044	28608923	EXTL3	-13806	distal
chr8	28616760	28617621	EXTL3	-5108	distal
chr8	28622106	28623016	EXTL3	0	promoter
chr8	28633579	28634344	EXTL3	10851	distal
chr8	28634478	28634960	EXTL3	11750	distal
chr8	28657698	28658434	EXTL3	34970	distal
chr8	28701123	28701992	EXTL3	0	promoter
chr8	28701123	28701992	EXTL3-AS1	0	promoter
chr8	28708027	28708954	EXTL3	0	distal
chr8	28708027	28708954	EXTL3-AS1	-5998	distal
chr8	28711184	28712054	EXTL3	0	distal
chr8	28711184	28712054	EXTL3-AS1	-9155	distal
chr8	28769490	28770318	INTS9	0	distal
chr8	28769490	28770318	INTS9-AS1	-28946	distal
chr8	28773085	28773988	INTS9-AS1	-25276	distal
chr8	28773085	28773988	INTS9	0	distal
chr8	28776932	28777813	INTS9-AS1	-21451	distal
chr8	28776932	28777813	INTS9	0	distal
chr8	28779335	28780207	INTS9-AS1	-19057	distal
chr8	28779335	28780207	INTS9	0	distal
chr8	28781831	28782719	INTS9-AS1	-16545	distal
chr8	28781831	28782719	INTS9	0	distal
chr8	28787508	28788406	INTS9-AS1	-10858	distal
chr8	28787508	28788406	INTS9	0	distal
chr8	28882716	28883588	INTS9	6327	distal
chr8	28889752	28890662	INTS9	0	promoter
chr8	28889752	28890662	HMBOX1	0	promoter
chr8	28905109	28905927	HMBOX1	13794	distal
chr8	28986957	28987860	HMBOX1	23095	distal
chr8	29004078	29005099	HMBOX1	40216	distal
chr8	29011220	29012052	AC108449.2	-43883	distal
chr8	29011220	29012052	HMBOX1	0	distal
chr8	29012756	29013616	AC108449.2	-42319	distal
chr8	29012756	29013616	HMBOX1	0	distal
chr8	29020270	29021198	AC108449.2	-34737	distal
chr8	29020270	29021198	HMBOX1	0	distal
chr8	29028308	29029226	AC108449.2	-26709	distal
chr8	29028308	29029226	HMBOX1	0	distal
chr8	29031384	29032198	HMBOX1	0	distal
chr8	29031384	29032198	AC108449.2	-23737	distal
chr8	29032848	29033703	HMBOX1	0	distal
chr8	29032848	29033703	AC108449.2	-22232	distal
chr8	29036265	29037158	HMBOX1	0	distal
chr8	29036265	29037158	AC108449.2	-18777	distal
chr8	29047149	29048052	HMBOX1	0	distal
chr8	29047149	29048052	AC108449.2	-7883	distal
chr8	29049856	29050734	AC108449.2	-5201	distal
chr8	29049856	29050734	HMBOX1	0	distal
chr8	29053824	29054733	AC108449.2	-1202	distal
chr8	29060920	29061745	AC108449.2	4986	distal
chr8	29065284	29066169	AC108449.3	-1110	distal
chr8	29085301	29086142	AC108449.3	18023	distal
chr8	29085301	29086142	KIF13B	0	distal
chr8	29108992	29109875	AC108449.1	-698	promoter
chr8	29108992	29109875	KIF13B	0	distal
chr8	29126806	29127610	AC108449.1	-12434	distal
chr8	29126806	29127610	KIF13B	0	distal
chr8	29176698	29177601	AC108449.1	36655	distal
chr8	29176698	29177601	KIF13B	0	distal
chr8	29179426	29180309	AC108449.1	39383	distal
chr8	29179426	29180309	KIF13B	0	distal
chr8	29200021	29200915	AC108449.1	59978	distal
chr8	29200021	29200915	KIF13B	0	distal
chr8	29209555	29210431	KIF13B	52639	distal
chr8	29226219	29227131	KIF13B	35939	distal
chr8	29229185	29230040	KIF13B	33030	distal
chr8	29249658	29250576	KIF13B	12494	distal
chr8	29262636	29263502	KIF13B	0	promoter
chr8	29289211	29290212	KIF13B	-26115	distal
chr8	29314536	29315406	DUSP4	33399	distal
chr8	29339890	29340881	DUSP4	7924	distal
chr8	29350419	29351317	AC084262.2	0	promoter
chr8	29350419	29351317	DUSP4	0	promoter
chr8	29366473	29367236	AC084262.1	-13304	distal
chr8	29372885	29373709	AC084262.1	-19716	distal
chr8	29408113	29408989	AC084262.1	-54944	distal
chr8	29409509	29410283	AC084262.1	-56340	distal
chr8	29458794	29459702	AC084026.2	-67610	distal
chr8	29478619	29479367	AC084026.2	-47945	distal
chr8	29490183	29491094	AC084026.2	-36218	distal
chr8	29497189	29498052	AC084026.2	-29260	distal
chr8	29498966	29499848	AC084026.2	-27464	distal
chr8	29513103	29514003	AC084026.2	-13309	distal
chr8	29529282	29530166	AC084026.2	1971	distal
chr8	29538872	29539734	AC084026.1	-8437	distal
chr8	29540618	29541486	AC084026.1	-6685	distal
chr8	29555094	29555994	AC084026.1	6924	distal
chr8	29583752	29584177	AC084026.1	35582	distal
chr8	29584261	29584631	AC084026.1	36091	distal
chr8	29594202	29595096	AC084026.1	46032	distal
chr8	29634719	29635615	AC084026.1	86549	distal
chr8	29637286	29638148	AC084026.1	89116	distal
chr8	29641491	29642408	LINC00589	92815	distal
chr8	29647098	29647975	LINC00589	87248	distal
chr8	29664863	29665783	LINC00589	69440	distal
chr8	29722723	29723613	LINC00589	11610	distal
chr8	29737181	29738196	LINC00589	-1959	distal
chr8	29749153	29750025	LINC02099	804	distal
chr8	29752126	29753018	LINC02099	3777	distal
chr8	29773324	29774126	LINC02099	24975	distal
chr8	29790363	29791209	AC131254.1	37245	distal
chr8	29790363	29791209	LINC02099	0	distal
chr8	29806155	29807053	AC131254.1	21401	distal
chr8	29885580	29886450	AC131254.2	-19285	distal
chr8	29956641	29957470	LINC02209	35118	distal
chr8	29974978	29975775	LINC02209	53455	distal
chr8	29990642	29991427	LINC02209	69119	distal
chr8	29994818	29995709	LINC02209	73295	distal
chr8	29999081	29999942	LINC02209	77558	distal
chr8	30015790	30016703	AC044849.1	-66055	distal
chr8	30028397	30029280	AC044849.1	-53478	distal
chr8	30049963	30050687	AC044849.1	-32071	distal
chr8	30050907	30051774	AC044849.1	-30984	distal
chr8	30061614	30062504	AC044849.1	-20254	distal
chr8	30069174	30070005	AC044849.1	-12753	distal
chr8	30069174	30070005	SARAF	0	distal
chr8	30082733	30083599	AC044849.1	0	promoter
chr8	30082733	30083599	SARAF	0	promoter
chr8	30090622	30091486	LEPROTL1	-3922	distal
chr8	30092590	30093452	LEPROTL1	-1956	distal
chr8	30094962	30095867	LEPROTL1	0	promoter
chr8	30099661	30100560	LEPROTL1	4013	distal
chr8	30103469	30104404	LEPROTL1	7821	distal
chr8	30112778	30113701	LEPROTL1	17130	distal
chr8	30115940	30116751	LEPROTL1	20292	distal
chr8	30133521	30134440	MBOAT4	10225	distal
chr8	30133521	30134440	LEPROTL1	0	distal
chr8	30136970	30137886	LEPROTL1	0	distal
chr8	30136970	30137886	MBOAT4	6779	distal
chr8	30141358	30142270	MBOAT4	2395	distal
chr8	30144433	30145304	MBOAT4	0	promoter
chr8	30155823	30156738	DCTN6	0	promoter
chr8	30155823	30156738	AC026979.2	0	promoter
chr8	30157447	30158210	DCTN6	1079	distal
chr8	30169910	30170724	AC026979.1	10164	distal
chr8	30169910	30170724	DCTN6	0	distal
chr8	30222954	30223893	AC026979.3	25551	distal
chr8	30227357	30228244	AC026979.3	29954	distal
chr8	30324241	30325120	AC090820.2	-42787	distal
chr8	30383610	30384549	RBPMS-AS1	0	distal
chr8	30383610	30384549	RBPMS	0	promoter
chr8	30384714	30385537	RBPMS	0	promoter
chr8	30384714	30385537	RBPMS-AS1	0	promoter
chr8	30422980	30423876	RBPMS	-18741	distal
chr8	30555798	30556720	RBPMS	0	distal
chr8	30555798	30556720	AC102945.1	-40194	distal
chr8	30600488	30601385	GTF2E2	0	distal
chr8	30600488	30601385	AC102945.1	3575	distal
chr8	30655636	30656428	GTF2E2	1808	distal
chr8	30657811	30658691	GTF2E2	0	promoter
chr8	30671521	30672344	GTF2E2	-13286	distal
chr8	30719844	30720709	GSR	7126	distal
chr8	30722599	30723494	GSR	4341	distal
chr8	30725484	30726346	GSR	1489	distal
chr8	30727415	30728306	GSR	0	promoter
chr8	30736910	30737825	UBXN8	4664	distal
chr8	30743785	30744680	UBXN8	0	promoter
chr8	30812370	30813204	PPP2CB	0	promoter
chr8	31011626	31012455	PURG	21260	distal
chr8	31033263	31034177	WRN	0	promoter
chr8	31033263	31034177	PURG	0	promoter
chr8	31830583	31831459	NRG1	0	distal
chr8	31830583	31831459	AC068931.1	9250	distal
chr8	31833298	31834129	NRG1	0	distal
chr8	31833298	31834129	AC068931.1	6580	distal
chr8	31875800	31876695	AC068931.1	-35092	distal
chr8	31875800	31876695	NRG1	0	distal
chr8	32486955	32487858	NRG1-IT3	46210	distal
chr8	32486955	32487858	NRG1	0	distal
chr8	32548804	32549587	NRG1	78	promoter
chr8	32571764	32572589	NRG1	23038	distal
chr8	32574850	32575755	NRG1	26124	distal
chr8	32582289	32583159	NRG1	33563	distal
chr8	32770340	32771228	NRG1	48508	distal
chr8	32927531	32928398	AC090204.1	0	promoter
chr8	33317356	33318181	AC067838.1	43234	distal
chr8	33471429	33472163	FUT10	956	distal
chr8	33472686	33473583	FUT10	0	promoter
chr8	33484619	33485530	MAK16	0	promoter
chr8	33497999	33498912	TTI2	0	distal
chr8	33497999	33498912	MAK16	12818	distal
chr8	33512866	33513737	TTI2	0	promoter
chr8	33514302	33515037	TTI2	-702	promoter
chr8	33515754	33516580	TTI2	-2154	distal
chr8	33524438	33525339	TTI2	-10838	distal
chr8	33533421	33534384	TTI2	-19821	distal
chr8	33553889	33554451	RNF122	12677	distal
chr8	33554575	33555325	RNF122	11803	distal
chr8	33561041	33561964	RNF122	5164	distal
chr8	33563057	33563962	RNF122	3166	distal
chr8	33566681	33567511	RNF122	0	promoter
chr8	33574552	33575360	RNF122	-7425	distal
chr8	33590662	33591534	DUSP26	8444	distal
chr8	33866906	33867791	AF279873.3	70617	distal
chr8	34695782	34696844	LINC01288	-87184	distal
chr8	35203291	35204193	UNC5D	-31282	distal
chr8	35867616	35868495	AC124290.1	5051	distal
chr8	35897575	35898402	AC124290.1	35010	distal
chr8	37239214	37240253	AC091182.1	91738	distal
chr8	37261643	37262378	AC091182.1	69613	distal
chr8	37267426	37268296	AC091182.1	63695	distal
chr8	37275064	37276060	AC091182.1	55931	distal
chr8	37320859	37321760	AC091182.1	10231	distal
chr8	37329697	37330527	AC091182.1	1464	distal
chr8	37331606	37332442	AC091182.1	0	promoter
chr8	37401591	37402524	AC091182.2	4200	distal
chr8	37551187	37552071	LINC01605	2112	distal
chr8	37574066	37574928	AC124067.3	13701	distal
chr8	37575224	37575947	AC124067.3	14859	distal
chr8	37581096	37582005	AC124067.4	16773	distal
chr8	37583882	37584785	AC124067.4	13993	distal
chr8	37589047	37589902	AC124067.4	8876	distal
chr8	37590997	37591970	AC124067.4	6808	distal
chr8	37599494	37600402	AC124067.4	0	promoter
chr8	37609898	37610644	AC124067.4	-10041	distal
chr8	37609898	37610644	AC137579.2	0	distal
chr8	37629712	37630604	AC137579.1	0	distal
chr8	37629712	37630604	AC137579.2	-3840	distal
chr8	37631348	37632246	AC137579.1	0	distal
chr8	37631348	37632246	AC137579.2	-5476	distal
chr8	37691080	37691989	ZNF703	-3793	distal
chr8	37695226	37696057	ZNF703	0	promoter
chr8	37697820	37698766	ZNF703	2039	distal
chr8	37700048	37700928	ZNF703	4267	distal
chr8	37736107	37737019	ERLIN2	0	promoter
chr8	37736107	37737019	AC138356.1	0	distal
chr8	37737425	37738200	ERLIN2	0	distal
chr8	37737425	37738200	AC138356.1	0	promoter
chr8	37747570	37748486	AC138356.1	-10145	distal
chr8	37747570	37748486	ERLIN2	0	distal
chr8	37762139	37763026	PLPBP	0	promoter
chr8	37779591	37780508	ADGRA2	-16375	distal
chr8	37779591	37780508	PLPBP	0	distal
chr8	37790754	37791518	ADGRA2	-5365	distal
chr8	37791848	37792728	ADGRA2	-4155	distal
chr8	37793116	37793893	ADGRA2	-2990	distal
chr8	37796585	37797397	ADGRA2	0	promoter
chr8	37804575	37805328	ADGRA2	7670	distal
chr8	37822016	37822845	ADGRA2	25111	distal
chr8	37826201	37827040	ADGRA2	0	distal
chr8	37826201	37827040	BRF2	22798	distal
chr8	37841158	37841866	BRF2	7972	distal
chr8	37841158	37841866	ADGRA2	0	distal
chr8	37849466	37850371	BRF2	0	promoter
chr8	37851201	37852042	BRF2	-1341	distal
chr8	37855710	37856633	BRF2	-5850	distal
chr8	37870878	37871760	RAB11FIP1	6357	distal
chr8	37873481	37874388	RAB11FIP1	3729	distal
